etymology_id,word_id,first_element_id,second_element_id,note,uncertain,etymology_type,mother_word_id,loanword_id,third_element_id
176455283597396,176455283597303,176455283437196,176455283576380,,,derived,,,
176455283597398,176455283597397,176455283433614,176455283576380,,,derived,,,
176455283597585,176455283597569,176455283437774,176455283576380,,,derived,,,
176455283597628,176455283597622,176455283449083,176455283576380,,,derived,,,
176455283597633,176455283597629,176455283433774,176455283576380,,,derived,,,
176455283597733,176455283597721,176455283440028,176455283576380,,,derived,,,
176455283597751,176455283597750,176455283429458,176455283576380,,,derived,,,
176455283597869,176455283597864,176455283448596,176455283576380,,,derived,,,
176455283597889,176455283597870,176455283450089,176455283576380,,,derived,,,
176455283597951,176455283597950,176455283449659,176455283576380,,,derived,,,
176455283598081,176455283598013,176455283445040,176455283576380,,,derived,,,
176455283598083,176455283598082,176455283434761,176455283576380,,,derived,,,
176455283598096,176455283598084,176455283435912,176455283576380,,,derived,,,
176455283598154,176455283598153,176455283436224,176455283576380,,,derived,,,
176455283598197,176455283598196,176455283448612,176455283576380,,,derived,,,
176455283598199,176455283598198,176455283447458,176455283576380,,,derived,,,
176455283598201,176455283598200,176455283437980,176455283576380,,,derived,,,
176455283598296,176455283598295,176455283436561,176455283576380,,,derived,,,
176455283598298,176455283598297,176455283436079,176455283576380,,,derived,,,
176455283598372,176455283598301,176455283449659,176455283576380,,,derived,,,
176455283598374,176455283598373,176455283450089,176455283576380,,,derived,,,
176455283598376,176455283598375,176455283433420,176455283576380,,,derived,,,
176455283598459,176455283598442,176455283434059,176455283576388,,,derived,,,
176455283598566,176455283598565,176455283447976,176455283576388,,,derived,,,
176455283598590,176455283598589,176455283444958,176455283576388,,,derived,,,
176455283598792,176455283598752,176455283434571,176455283576388,,,derived,,,
176455283598892,176455283598851,176455283576379,176455283423733,,,derived,,,
176455283598899,176455283598898,176455283576379,176455283475674,,,derived,,,
176455283598984,176455283598983,176455283576379,176455283423108,,,derived,,,
176455283598986,176455283598985,176455283576379,176455283359395,,,derived,,,
176455283598990,176455283598989,176455283576379,176455283359944,,,derived,,,
176455283599097,176455283599040,176455283576379,176455283346904,,,derived,,,
176455283599099,176455283599098,176455283576379,176455283356342,,,derived,,,
176455283599101,176455283599100,176455283576379,176455283347047,,,derived,,,
176455283599186,176455283599185,176455283576379,176455283352397,,,derived,,,
176455283599188,176455283599187,176455283576379,176455283359395,,,derived,,,
176455283599394,176455283599393,176455283576379,176455283371476,,,derived,,,
176455283599396,176455283599395,176455283576379,176455283348865,,,derived,,,
176455283599439,176455283599435,176455283576379,176455283349550,,,derived,,,
176455283599495,176455283599478,176455283576379,176455283356226,,,derived,,,
176455283599497,176455283599496,176455283576379,176455283346668,,,derived,,,
176455283599554,176455283599553,176455283576379,176455283347895,,,derived,,,
176455283599656,176455283599647,176455283576379,176455283421254,,,derived,,,
176455283599699,176455283599698,176455283576379,176455283422230,,,derived,,,
176455283599701,176455283599700,176455283576379,176455283375492,,,derived,,,
176455283599772,176455283599764,176455283576379,176455283419499,,,derived,,,
176455283599774,176455283599773,176455283576379,176455283417853,,,derived,,,
176455283599819,176455283599805,176455283576379,176455283417378,,,derived,,,
176455283599878,176455283599877,176455283576379,176455283402965,,,derived,,,
176455283599996,176455283599989,176455283576379,176455283578535,,,derived,,,
176455283600028,176455283600002,176455283576379,176455283375492,,,derived,,,
176455283600075,176455283600029,176455283576379,176455283579702,,,derived,,,
176455283600197,176455283600137,176455283576379,176455283402295,,,derived,,,
176455283600199,176455283600198,176455283576379,176455283383682,,,derived,,,
176455283600201,176455283600200,176455283576379,176455283562987,,,derived,,,
176455283600289,176455283600288,176455283576379,176455283437893,,,derived,,,
176455283600361,176455283600360,176455283576379,176455283435659,,,derived,,,
176455283600367,176455283600362,176455283576379,176455283438983,,,derived,,,
176455283600369,176455283600368,176455283576379,176455283425737,,,derived,,,
176455283600495,176455283600406,176455283576379,176455283600137,,,derived,,,
176455283600497,176455283600496,176455283576379,176455283438982,,,derived,,,
176455283600499,176455283600498,176455283576379,176455283430242,,,derived,,,
176455283600501,176455283600500,176455283576379,176455283450088,,,derived,,,
176455283600586,176455283600549,176455283576379,176455283450089,,,derived,,,
176455283600669,176455283600634,176455283576379,176455283585239,,,derived,,,
176455283600687,176455283600686,176455283576379,176455283476930,,,derived,,,
176455283600912,176455283600911,176455283576379,176455283405197,,,derived,,,
176455283601076,176455283601075,176455283576379,176455283562987,,,derived,,,
176455283601089,176455283601077,176455283576379,176455283423375,,,derived,,,
176455283601184,176455283601183,176455283576379,176455283546373,,,derived,,,
176455283601186,176455283601185,176455283576379,176455283418458,,,derived,,,
176455283601226,176455283601203,176455283576379,176455283585180,,,derived,,,
176455283601228,176455283601227,176455283576379,176455283451059,,,derived,,,
176455283601259,176455283601229,176455283576379,176455283451229,,,derived,,,
176455283601281,176455283601280,176455283576379,176455283510061,,,derived,,,
176455283601377,176455283601376,176455283576379,176455283578535,,,derived,,,
176455283601582,176455283601581,176455283576379,176455283584486,,,derived,,,
176455283601584,176455283601583,176455283576379,176455283408371,,,derived,,,
176455283601652,176455283601631,176455283576379,176455283409532,,,derived,,,
176455283601654,176455283601653,176455283576379,176455283386444,,,derived,,,
176455283601796,176455283601769,176455283576379,176455283358285,,,derived,,,
176455283601800,176455283601799,176455283576379,176455283354079,,,derived,,,
176455283601802,176455283601801,176455283576379,176455283359548,,,derived,,,
176455283601886,176455283601885,176455283576379,176455283346904,,,derived,,,
176455283601888,176455283601887,176455283576379,176455283359395,,,derived,,,
176455283601890,176455283601889,176455283576379,176455283353668,,,derived,,,
176455283601892,176455283601891,176455283576379,176455283352397,,,derived,,,
176455283601919,176455283601918,176455283576379,176455283356627,,,derived,,,
176455283601996,176455283601995,176455283576379,176455283356226,,,derived,,,
176455283601998,176455283601997,176455283576379,176455283346465,,,derived,,,
176455283602000,176455283601999,176455283576379,176455283360147,,,derived,,,
176455283602085,176455283602084,176455283576379,176455283354079,,,derived,,,
176455283602087,176455283602086,176455283576379,176455283358386,,,derived,,,
176455283602089,176455283602088,176455283576379,176455283353974,,,derived,,,
176455283602191,176455283602190,176455283576379,176455283351664,,,derived,,,
176455283602193,176455283602192,176455283576379,176455283345189,,,derived,,,
176455283602195,176455283602194,176455283576379,176455283347895,,,derived,,,
176455283602290,176455283602289,176455283576379,176455283423531,,,derived,,,
176455283602362,176455283602349,176455283576379,176455283403327,,,derived,,,
176455283602364,176455283602363,176455283576379,176455283382952,,,derived,,,
176455283602562,176455283602561,176455283576379,176455283376804,,,derived,,,
176455283602654,176455283602653,176455283576379,176455283388367,,,derived,,,
176455283602843,176455283602809,176455283576379,176455283392429,,,derived,,,
176455283602845,176455283602844,176455283576379,176455283493373,,,derived,,,
176455283602951,176455283602950,176455283576379,176455283517847,,,derived,,,
176455283602953,176455283602952,176455283576379,176455283371934,,,derived,,,
176455283602985,176455283602984,176455283576379,176455283423733,,,derived,,,
176455283603049,176455283603048,176455283576379,176455283422140,,,derived,,,
176455283603092,176455283603050,176455283576379,176455283417378,,,derived,,,
176455283603183,176455283603182,176455283576379,176455283466478,,,derived,,,
176455283603185,176455283603184,176455283576379,176455283421254,,,derived,,,
176455283603255,176455283603250,176455283576379,176455283472874,,,derived,,,
176455283603257,176455283603256,176455283576379,176455283417853,,,derived,,,
176455283603380,176455283603366,176455283576379,176455283601797,,,derived,,,
176455283603382,176455283603381,176455283576379,176455283427174,,,derived,,,
176455283603389,176455283603388,176455283576379,176455283435258,,,derived,,,
176455283603431,176455283603401,176455283576379,176455283428772,,,derived,,,
176455283603487,176455283603445,176455283576379,176455283442608,,,derived,,,
176455283603549,176455283603548,176455283576379,176455283447993,,,derived,,,
176455283603597,176455283603550,176455283576379,176455283447114,,,derived,,,
176455283603599,176455283603598,176455283576379,176455283430975,,,derived,,,
176455283603601,176455283603600,176455283576379,176455283435658,,,derived,,,
176455283603614,176455283603602,176455283576379,176455283510061,,,derived,,,
176455283603669,176455283603668,176455283576379,176455283450656,,,derived,,,
176455283603790,176455283603766,176455283576379,176455283452690,,,derived,,,
176455283603792,176455283603791,176455283576379,176455283510183,,,derived,,,
176455283603794,176455283603793,176455283438271,176455283576378,,,derived,,,
176455283603836,176455283603810,176455283384875,176455283576378,,,derived,,,
176455283603895,176455283603894,176455283364608,176455283576378,,,derived,,,
176455283603924,176455283603916,176455283447457,176455283576378,,,derived,,,
176455283604069,176455283604068,176455283568883,176455283576378,,,derived,,,
176455283604088,176455283604071,176455283440580,176455283576378,,,derived,,,
176455283604306,176455283604305,176455283434782,176455283576378,,,derived,,,
176455283604492,176455283604491,176455283435658,176455283576378,,,derived,,,
176455283604661,176455283604639,176455283384875,176455283576378,,,derived,,,
176455283604737,176455283604736,176455283364608,176455283576378,,,derived,,,
176455283604787,176455283604786,176455283414315,176455283576378,,,derived,,,
176455283604789,176455283604788,176455283568883,176455283576378,,,derived,,,
176455283604861,176455283604826,176455283417737,176455283576378,,,derived,,,
176455283605095,176455283605094,176455283351792,176455283576378,,,derived,,,
176455283605198,176455283605146,176455283360147,176455283576378,,,derived,,,
176455283605200,176455283605199,176455283348614,176455283576378,,,derived,,,
176455283605202,176455283605201,176455283358386,176455283576378,,,derived,,,
176455283605204,176455283605203,176455283355398,176455283576378,,,derived,,,
176455283605290,176455283605221,176455283451059,176455283576378,,,derived,,,
176455283605292,176455283605291,176455283451229,176455283576378,,,derived,,,
176455283605363,176455283605362,176455283436843,176455283576378,,,derived,,,
176455283605365,176455283605364,176455283449659,176455283576378,,,derived,,,
176455283605492,176455283605429,176455283435658,176455283576378,,,derived,,,
176455283605541,176455283605540,176455283568883,176455283576378,,,derived,,,
176455283605863,176455283605862,176455283442608,176455283576378,,,derived,,,
176455283605892,176455283605891,176455283599185,176455283576378,,,derived,,,
176455283605972,176455283605971,176455283436843,176455283576378,,,derived,,,
176455283605974,176455283605973,176455283427174,176455283576378,,,derived,,,
176455283605976,176455283605975,176455283601769,176455283576378,,,derived,,,
176455283606060,176455283606013,176455283364608,176455283576378,,,derived,,,
176455283606067,176455283606066,176455283484424,176455283576378,,,derived,,,
176455283606181,176455283606138,176455283414315,176455283576378,,,derived,,,
176455283606276,176455283606263,176455283568883,176455283576378,,,derived,,,
176455283606278,176455283606277,176455283489647,176455283576378,,,derived,,,
176455283606381,176455283606380,176455283563671,176455283576378,,,derived,,,
176455283606383,176455283606382,176455283556047,176455283576378,,,derived,,,
176455283606385,176455283606384,176455283351898,176455283576378,,,derived,,,
176455283606499,176455283606487,176455283360147,176455283576378,,,derived,,,
176455283606501,176455283606500,176455283348614,176455283576378,,,derived,,,
176455283606515,176455283606509,176455283356342,176455283576378,,,derived,,,
176455283606578,176455283606577,176455283355398,176455283576378,,,derived,,,
176455283606580,176455283606579,176455283451059,176455283576378,,,derived,,,
176455283606655,176455283606621,176455283451549,176455283576378,,,derived,,,
176455283606665,176455283606664,176455283451230,176455283576378,,,derived,,,
176455283606998,176455283606982,176455283420490,176455283597629,,,derived,,,
176455283607195,176455283607131,176455283364170,176455283405610,,,derived,,,
176455283607400,176455283607399,176455283370714,176455283387435,,,derived,,,
176455283607951,176455283607950,176455283423108,176455283355472,,,derived,,,
176455283608259,176455283608200,176455283357098,176455283487991,,,derived,,,
176455283608538,176455283608504,176455283423733,176455283414057,,,derived,,,
176455283608626,176455283608625,176455283451059,176455283449165,,,derived,,,
176455283608972,176455283608971,176455283386535,176455283420490,,,derived,,,
176455283609285,176455283609262,176455283588947,176455283400781,,,derived,,,
176455283609552,176455283609503,176455283411533,176455283554102,,,derived,,,
176455283609926,176455283609917,176455283353552,176455283363063,,,derived,,,
176455283610148,176455283610137,176455283353552,176455283588869,,,derived,,,
176455283610297,176455283610231,176455283346468,176455283387435,,,derived,,,
176455283610312,176455283610311,176455283346904,176455283409532,,,derived,,,
176455283610421,176455283610415,176455283346904,176455283370714,,,derived,,,
176455283610590,176455283610589,176455283349123,176455283423733,,,derived,,,
176455283610625,176455283610616,176455283349023,176455283369982,,,derived,,,
176455283610769,176455283610768,176455283345015,176455283376804,,,derived,,,
176455283610846,176455283610845,176455283593070,176455283377842,,,derived,,,
176455283610969,176455283610927,176455283596060,176455283408432,,,derived,,,
176455283611056,176455283611055,176455283456329,176455283379589,,,derived,,,
176455283611189,176455283611111,176455283456329,176455283363943,,,derived,,,
176455283611480,176455283611479,176455283354450,176455283391259,,,derived,,,
176455283611591,176455283611568,176455283354842,176455283598297,,,derived,,,
176455402781073,176455402781072,176455402779152,176455402285324,,,derived,,,
176455402781176,176455402781144,176455402779152,176455402286563,,,derived,,,
176455402781283,176455402781282,176455402779152,176455402288601,,,derived,,,
176455402781553,176455402781552,176455402779152,176455402289697,,,derived,,,
176455402782155,176455402782154,176455402779152,176455402295583,,,derived,,,
176455402782349,176455402782323,176455402779152,176455402302366,,,derived,,,
176455402782457,176455402782456,176455402779152,176455402302659,,,derived,,,
176455402782685,176455402782658,176455402779152,176455402304852,,,derived,,,
176455402782977,176455402782911,176455402779152,176455402306489,,,derived,,,
176455402783096,176455402783085,176455402779152,176455402310107,,,derived,,,
176455402783198,176455402783179,176455402779152,176455402310634,,,derived,,,
176455402783200,176455402783199,176455402779152,176455402311028,,,derived,,,
176455402783297,176455402783216,176455402779152,176455402313946,,,derived,,,
176455402783689,176455402783669,176455402779152,176455402591496,,,derived,,,
176455402783730,176455402783720,176455402779152,176455402315653,,,derived,,,
176455402783900,176455402783899,176455402779152,176455402316105,,,derived,,,
176455402783902,176455402783901,176455402779152,176455402323177,,,derived,,,
176455402783934,176455402783933,176455402779152,176455402327658,,,derived,,,
176455402784187,176455402784186,176455402779152,176455402328896,,,derived,,,
176455402784376,176455402784375,176455402779152,176455402333812,,,derived,,,
176455402784599,176455402784598,176455402779152,176455402336532,,,derived,,,
176455402784631,176455402784630,176455402779152,176455402342149,,,derived,,,
176455402784997,176455402784942,176455402779152,176455402349084,,,derived,,,
176455402785190,176455402785189,176455402779152,176455402606139,,,derived,,,
176455402785293,176455402785219,176455402779152,176455402390937,,,derived,,,
176455402785378,176455402785351,176455402779152,176455402397853,,,derived,,,
176455402785540,176455402785539,176455402779152,176455402376713,,,derived,,,
176455402785669,176455402785668,176455402779152,176455402404507,,,derived,,,
176455402785769,176455402785768,176455402779152,176455402411787,,,derived,,,
176455402785833,176455402785832,176455402779152,176455402342846,,,derived,,,
176455402786154,176455402786116,176455402779152,176455402419870,,,derived,,,
176455402786183,176455402786167,176455402779152,176455402421098,,,derived,,,
176455402786290,176455402786289,176455402779152,176455402251561,,,derived,,,
176455402786597,176455402786596,176455402779152,176455402492929,,,derived,,,
176455402786599,176455402786598,176455402779152,176455402717061,,,derived,,,
176455402786992,176455402786991,176455402779152,176455402524801,,,derived,,,
176455402787037,176455402787029,176455402779152,176455402251732,,,derived,,,
176455402787359,176455402787358,176455402779152,176455402252296,,,derived,,,
176455402787361,176455402787360,176455402779152,176455402281171,,,derived,,,
176455402787363,176455402787362,176455402779152,176455402254182,,,derived,,,
176455402787478,176455402787404,176455402779152,176455402575785,,,derived,,,
176455402787494,176455402787493,176455402779152,176455402254229,,,derived,,,
176455402787852,176455402787851,176455402779152,176455402257662,,,derived,,,
176455402787854,176455402787853,176455402779152,176455402271073,,,derived,,,
176455402787885,176455402787884,176455402779152,176455402278404,,,derived,,,
176455402787958,176455402787957,176455402779152,176455402276665,,,derived,,,
176455402787972,176455402787959,176455402779152,176455402277343,,,derived,,,
176455402788059,176455402788043,176455402779152,176455402251673,,,derived,,,
176455402788068,176455402788060,176455402779152,176455402257727,,,derived,,,
176455402788070,176455402788069,176455402779152,176455402269454,,,derived,,,
176455402788162,176455402788161,176455402779152,176455402275059,,,derived,,,
176455402788194,176455402788193,176455402779152,176455402274014,,,derived,,,
176455402788242,176455402788241,176455402779152,176455402273187,,,derived,,,
176455402788275,176455402788243,176455402779152,176455402272413,,,derived,,,
176455402788379,176455402788332,176455402779152,176455402264022,,,derived,,,
176455402788471,176455402788470,176455402779152,176455402273262,,,derived,,,
176455402788545,176455402788544,176455402779152,176455402251110,,,derived,,,
176455402788617,176455402788612,176455402779152,176455402271703,,,derived,,,
176455402788638,176455402788627,176455402779152,176455402272100,,,derived,,,
176455402788640,176455402788639,176455402779152,176455402271589,,,derived,,,
176455402788787,176455402788781,176455402779152,176455402270039,,,derived,,,
176455402788789,176455402788788,176455402779152,176455402259007,,,derived,,,
176455402788876,176455402788875,176455402779152,176455402269863,,,derived,,,
176455402788878,176455402788877,176455402779152,176455402267933,,,derived,,,
176455402788899,176455402788898,176455402779152,176455402259130,,,derived,,,
176455402788978,176455402788977,176455402779152,176455402259636,,,derived,,,
176455402789024,176455402789023,176455402779152,176455402277466,,,derived,,,
176455402789032,176455402789025,176455402779152,176455402260047,,,derived,,,
176455402789167,176455402789154,176455402779152,176455402265687,,,derived,,,
176455402789169,176455402789168,176455402779152,176455402266448,,,derived,,,
176455402789327,176455402789326,176455402779152,176455402575785,,,derived,,,
176455402789475,176455402789424,176455402779152,176455402266449,,,derived,,,
176455402789675,176455402789674,176455402779152,176455402684342,,,derived,,,
176455402789879,176455402789878,176455402779152,176455402529240,,,derived,,,
176455402789983,176455402789982,176455402779152,176455402276665,,,derived,,,
176455402790226,176455402790213,176455402779152,176455402260674,,,derived,,,
176455402790366,176455402790365,176455402779152,176455402572352,,,derived,,,
176455402790378,176455402790377,176455402779152,176455402266088,,,derived,,,
176455402790475,176455402790474,176455402779152,176455402261046,,,derived,,,
176455402790477,176455402790476,176455402779152,176455402261268,,,derived,,,
176455402790540,176455402790502,176455402779152,176455402249727,,,derived,,,
176455402790592,176455402790591,176455402779152,176455402262706,,,derived,,,
176455402790594,176455402790593,176455402779152,176455402263847,,,derived,,,
176455402790598,176455402790595,176455402779152,176455402263239,,,derived,,,
176455402790625,176455402790619,176455402779152,176455402263982,,,derived,,,
176455402790627,176455402790626,176455402779152,176455402264022,,,derived,,,
176455402790652,176455402790651,176455402779152,176455402264412,,,derived,,,
176455402790752,176455402790751,176455402779152,176455402575785,,,derived,,,
176455402791177,176455402791176,176455402779152,176455402269556,,,derived,,,
176455402791298,176455402791297,176455402779152,176455402280868,,,derived,,,
176455402791317,176455402791310,176455402779152,176455402444216,,,derived,,,
176455402791378,176455402791322,176455402779152,176455402445765,,,derived,,,
176455402791391,176455402791390,176455402779152,176455402446575,,,derived,,,
176455402791393,176455402791392,176455402779152,176455402448265,,,derived,,,
176455402791452,176455402791451,176455402779152,176455402449695,,,derived,,,
176455402791483,176455402791453,176455402779152,176455402450274,,,derived,,,
176455402791567,176455402791566,176455402779152,176455402450431,,,derived,,,
176455402791579,176455402791578,176455402779152,176455402450799,,,derived,,,
176455402791581,176455402791580,176455402779152,176455402451190,,,derived,,,
176455402791664,176455402791663,176455402779152,176455402447154,,,derived,,,
176455402791894,176455402791800,176455402779152,176455402453170,,,derived,,,
176455402791920,176455402791895,176455402779152,176455402453947,,,derived,,,
176455402791982,176455402791981,176455402779152,176455402454976,,,derived,,,
176455402792071,176455402792070,176455402779152,176455402455862,,,derived,,,
176455402792074,176455402792072,176455402779152,176455402456255,,,derived,,,
176455402792076,176455402792075,176455402779152,176455402456359,,,derived,,,
176455402792190,176455402792189,176455402779152,176455402458253,,,derived,,,
176455402792263,176455402792262,176455402779152,176455402445471,,,derived,,,
176455402792286,176455402792264,176455402779152,176455402445064,,,derived,,,
176455402792288,176455402792287,176455402779152,176455402277616,,,derived,,,
176455402792380,176455402792379,176455402779152,176455402459593,,,derived,,,
176455402792399,176455402792381,176455402779152,176455402457568,,,derived,,,
176455402792466,176455402792465,176455402779152,176455402461215,,,derived,,,
176455402792468,176455402792467,176455402779152,176455402458986,,,derived,,,
176455402792573,176455402792520,176455402779152,176455402459204,,,derived,,,
176455402792575,176455402792574,176455402779152,176455402474579,,,derived,,,
176455402792577,176455402792576,176455402779152,176455402459906,,,derived,,,
176455402792683,176455402792682,176455402779152,176455402460372,,,derived,,,
176455402792685,176455402792684,176455402779152,176455402460699,,,derived,,,
176455402792794,176455402792793,176455402779152,176455402461531,,,derived,,,
176455402792796,176455402792795,176455402779152,176455402462151,,,derived,,,
176455402792836,176455402792823,176455402779152,176455402476231,,,derived,,,
176455402792897,176455402792888,176455402779152,176455402462708,,,derived,,,
176455402792899,176455402792898,176455402779152,176455402462687,,,derived,,,
176455402792931,176455402792921,176455402779152,176455402462916,,,derived,,,
176455402792980,176455402792968,176455402779152,176455402463165,,,derived,,,
176455402793067,176455402793050,176455402779152,176455402463166,,,derived,,,
176455402793090,176455402793068,176455402779152,176455402449762,,,derived,,,
176455402793092,176455402793091,176455402779152,176455402464238,,,derived,,,
176455402793179,176455402793102,176455402779152,176455402464525,,,derived,,,
176455402793181,176455402793180,176455402779152,176455402464707,,,derived,,,
176455402793291,176455402793239,176455402779152,176455402464929,,,derived,,,
176455402793293,176455402793292,176455402779152,176455402466151,,,derived,,,
176455402793360,176455402793359,176455402779152,176455402466432,,,derived,,,
176455402793495,176455402793494,176455402779152,176455402466524,,,derived,,,
176455402793589,176455402793523,176455402779152,176455402467284,,,derived,,,
176455402793672,176455402793671,176455402779152,176455402425758,,,derived,,,
176455402793745,176455402793712,176455402779152,176455402449762,,,derived,,,
176455402793783,176455402793782,176455402779152,176455402468975,,,derived,,,
176455402793785,176455402793784,176455402779152,176455402468996,,,derived,,,
176455402793854,176455402793825,176455402779152,176455402473251,,,derived,,,
176455402793998,176455402793997,176455402779152,176455402472175,,,derived,,,
176455402794000,176455402793999,176455402779152,176455402472996,,,derived,,,
176455402794002,176455402794001,176455402779152,176455402473096,,,derived,,,
176455402794082,176455402794081,176455402779152,176455402428249,,,derived,,,
176455402794084,176455402794083,176455402779152,176455402428393,,,derived,,,
176455402794155,176455402794117,176455402779152,176455402428394,,,derived,,,
176455402794194,176455402794193,176455402779152,176455402428429,,,derived,,,
176455402794254,176455402794253,176455402779152,176455402428635,,,derived,,,
176455402794294,176455402794293,176455402779152,176455402428818,,,derived,,,
176455402794296,176455402794295,176455402779152,176455402428863,,,derived,,,
176455402794396,176455402794362,176455402779152,176455402429150,,,derived,,,
176455402794398,176455402794397,176455402779152,176455402430088,,,derived,,,
176455402794400,176455402794399,176455402779152,176455402431064,,,derived,,,
176455402794537,176455402794505,176455402779152,176455402432971,,,derived,,,
176455402794547,176455402794546,176455402779152,176455402433016,,,derived,,,
176455402794563,176455402794548,176455402779152,176455402433245,,,derived,,,
176455402794697,176455402794696,176455402779152,176455402433017,,,derived,,,
176455402794699,176455402794698,176455402779152,176455402439083,,,derived,,,
176455402794735,176455402794734,176455402779152,176455402434161,,,derived,,,
176455402794774,176455402794773,176455402779152,176455402434395,,,derived,,,
176455402794776,176455402794775,176455402779152,176455402436997,,,derived,,,
176455402794880,176455402794845,176455402779152,176455402437219,,,derived,,,
176455402794898,176455402794897,176455402779152,176455402437295,,,derived,,,
176455402794942,176455402794941,176455402779152,176455402438896,,,derived,,,
176455402794980,176455402794979,176455402779152,176455402437184,,,derived,,,
176455402794982,176455402794981,176455402779152,176455402451190,,,derived,,,
176455402795341,176455402795309,176455402779152,176455402438058,,,derived,,,
176455402795694,176455402795693,176455402779152,176455402438159,,,derived,,,
176455402795696,176455402795695,176455402779152,176455402435728,,,derived,,,
176455402795778,176455402795741,176455402779152,176455402436276,,,derived,,,
176455402795780,176455402795779,176455402779152,176455402439104,,,derived,,,
176455402795782,176455402795781,176455402779152,176455402442687,,,derived,,,
176455402795887,176455402795886,176455402779152,176455402440254,,,derived,,,
176455402795889,176455402795888,176455402779152,176455402440828,,,derived,,,
176455402795992,176455402795952,176455402779152,176455402440962,,,derived,,,
176455402795994,176455402795993,176455402779152,176455402440480,,,derived,,,
176455402796061,176455402796060,176455402779152,176455402441295,,,derived,,,
176455402796063,176455402796062,176455402779152,176455402441430,,,derived,,,
176455402796148,176455402796144,176455402779152,176455402441755,,,derived,,,
176455402796150,176455402796149,176455402779152,176455402442886,,,derived,,,
176455402796268,176455402796267,176455402779152,176455402443081,,,derived,,,
176455402796297,176455402796269,176455402779152,176455402481018,,,derived,,,
176455402796395,176455402796350,176455402779152,176455402480287,,,derived,,,
176455402796397,176455402796396,176455402779152,176455402480371,,,derived,,,
176455402796399,176455402796398,176455402779152,176455402480942,,,derived,,,
176455402796401,176455402796400,176455402779152,176455402481274,,,derived,,,
176455402796476,176455402796447,176455402779152,176455402482470,,,derived,,,
176455402796568,176455402796567,176455402779152,176455402479763,,,derived,,,
176455402796576,176455402796575,176455402779152,176455402480371,,,derived,,,
176455402796610,176455402796608,176455402779152,176455402282871,,,derived,,,
176455402797370,176455402797369,176455402249649,176455402779151,,,derived,,,
176455402797449,176455402797448,176455402284843,176455402779151,,,derived,,,
176455402797540,176455402797536,176455402734871,176455402779151,,,derived,,,
176455402797671,176455402797620,176455402288601,176455402779151,,,derived,,,
176455402797854,176455402797853,176455402297180,176455402779151,,,derived,,,
176455402797856,176455402797855,176455402300637,176455402779151,,,derived,,,
176455402798039,176455402798038,176455402290669,176455402779151,,,derived,,,
176455402798295,176455402798294,176455402293914,176455402779151,,,derived,,,
176455402798552,176455402798551,176455402419000,176455402779151,,,derived,,,
176455402798753,176455402798713,176455402419509,176455402779151,,,derived,,,
176455402798886,176455402798821,176455402424487,176455402779151,,,derived,,,
176455402798985,176455402798984,176455402427243,176455402779151,,,derived,,,
176455402799197,176455402799118,176455402415042,176455402779151,,,derived,,,
176455402799248,176455402799206,176455402428117,176455402779151,,,derived,,,
176455402799399,176455402799387,176455402300161,176455402779142,,,derived,,,
176455402799401,176455402799400,176455402349084,176455402779142,,,derived,,,
176455402799437,176455402799406,176455402412794,176455402779142,,,derived,,,
176455402799599,176455402799598,176455402411081,176455402779142,,,derived,,,
176455402799767,176455402799766,176455402408939,176455402779142,,,derived,,,
176455402799896,176455402799808,176455402408420,176455402779142,,,derived,,,
176455402800423,176455402800422,176455402389094,176455402779142,,,derived,,,
176455402800546,176455402800545,176455402382672,176455402779142,,,derived,,,
176455402800655,176455402800654,176455402415509,176455402779142,,,derived,,,
176455402800795,176455402800719,176455402416163,176455402779142,,,derived,,,
176455402800961,176455402800960,176455402782154,176455402779142,,,derived,,,
176455402801047,176455402801007,176455402418205,176455402779142,,,derived,,,
176455402801177,176455402801104,176455402419733,176455402779142,,,derived,,,
176455402801269,176455402801219,176455402421098,176455402779142,,,derived,,,
176455402801358,176455402801355,176455402422280,176455402779142,,,derived,,,
176455402801494,176455402801483,176455402427581,176455402779142,,,derived,,,
176455402801565,176455402801504,176455402426525,176455402779142,,,derived,,,
176455402801589,176455402801566,176455402424487,176455402779142,,,derived,,,
176455402802058,176455402802018,176455402285684,176455402779142,,,derived,,,
176455402802099,176455402802098,176455402779385,176455402428863,,,derived,,,
176455402802184,176455402802183,176455402779385,176455402429854,,,derived,,,
176455402802186,176455402802185,176455402779385,176455402430310,,,derived,,,
176455402802272,176455402802271,176455402779385,176455402432144,,,derived,,,
176455402802274,176455402802273,176455402779385,176455402432971,,,derived,,,
176455402802276,176455402802275,176455402779385,176455402434161,,,derived,,,
176455402802394,176455402802317,176455402779385,176455402436276,,,derived,,,
176455402802396,176455402802395,176455402779385,176455402437295,,,derived,,,
176455402802497,176455402802420,176455402779385,176455402437874,,,derived,,,
176455402802499,176455402802498,176455402779385,176455402451190,,,derived,,,
176455402802501,176455402802500,176455402779385,176455402438849,,,derived,,,
176455402802585,176455402802577,176455402779385,176455402439730,,,derived,,,
176455402802587,176455402802586,176455402779385,176455402440737,,,derived,,,
176455402802589,176455402802588,176455402779385,176455402441087,,,derived,,,
176455402802673,176455402802630,176455402779385,176455402441295,,,derived,,,
176455402802675,176455402802674,176455402779385,176455402443236,,,derived,,,
176455402802677,176455402802676,176455402779385,176455402442886,,,derived,,,
