word_id,language_id,word,noun_meaning,word_note,example_sentences,parent_language_id,verb_meaning,adj_meaning,adv_meaning,pron_meaning,part_meaning,interj_meaning,conj_meaning,noun_sentence_examples,verb_sentence_examples,adj_sentence_examples,adv_sentence_examples,pron_sentence_examples,interj_sentence_examples,part_sentence_examples,conj_sentence_examples,word_type,adp_meaning,affix_meaning,noun_word_forms,verb_word_forms,adj_word_forms,adv_word_forms,adp_word_forms,pron_word_forms,part_word_forms,interj_word_forms,conj_word_forms,affix_word_forms,noun_word_categories,verb_word_categories,adj_word_categories,adv_word_categories,adp_word_categories,conj_word_categories,pron_word_categories,interj_word_categories,affix_word_categories,part_word_categories,ipa,adp_sentence_examples,date_added,date_edited,made_by,edited_by,tags,variant_of,clitic_word_forms,clitic_meaning,clitic_word_categories,inflection,thesaurus,num_meaning,num_word_forms,num_word_categories
1753464675289,1750032179135,blídwío,,,,,"[""give a good yield""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlídwío""},{""name"":""participle"",""type"":""verb"",""word"":""blídwíon""},{""name"":""past"",""type"":""verb"",""word"":""blídwíoq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟídwìo̯,,2025-07-25 17:31:15.289+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1753464702274,1750032179135,blo,,,,,"[""blow""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlo""},{""name"":""participle"",""type"":""verb"",""word"":""blon""},{""name"":""past"",""type"":""verb"",""word"":""blon""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟòː,,2025-07-25 17:31:42.274+00,,1745767579287,,[],,[],,[],,{},,,
1753464735458,1750032179135,blo,,,,,"[""blossom"",""flower""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlo""},{""name"":""participle"",""type"":""verb"",""word"":""blon""},{""name"":""past"",""type"":""verb"",""word"":""blon""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟòː,,2025-07-25 17:32:15.458+00,,1745767579287,,[],,[],,[],,{},,,
1753464759228,1750032179135,blo,"[""oatmeal""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟóò,,2025-07-25 17:32:39.228+00,,1745767579287,,[],,[],,[],,{},,,
1753464912255,1750032179135,blod,,,,,"[""spoil a child""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlod""},{""name"":""participle"",""type"":""verb"",""word"":""blodn""},{""name"":""past"",""type"":""verb"",""word"":""blodiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟòd,,2025-07-25 17:35:12.255+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1753545087177,1750032179135,blodún,"[""back-draught""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟóòdɵːn̩,,2025-07-26 15:51:27.177+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1753545107761,1750032179135,blogres,"[""hill grass"",""species of purple moor grass""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟóògres,,2025-07-26 15:51:47.761+00,,1745767579287,,[],,[],,[],,{},,,
1753545153107,1750032179135,blohhur,"[""cough""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟóχʌ̀r,,2025-07-26 15:52:33.107+00,,1745767579287,,[],,[],,[],,{},,,
1753545173295,1750032179135,bloht,,,,,,"[""pale"",""livid""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟóχtʰ,,2025-07-26 15:52:53.295+00,,1745767579287,,[],,[],,[],,{},,,
1753545263543,1750032179135,bloq,,,,,"[""belch"",""retch""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhloq""},{""name"":""participle"",""type"":""verb"",""word"":""bloqm""},{""name"":""past"",""type"":""verb"",""word"":""blophiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟòʔ,,2025-07-26 15:54:23.543+00,,1745767579287,,[],,[],,[],,{},,,
1753545293822,1750032179135,blos,"[""buxom girl"",""woman with big breasts""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟós,,2025-07-26 15:54:53.822+00,,1745767579287,,[],,[],,[],,{},,,
1753545332733,1750032179135,blóq,,,,,"[""puzzle"",""confuse""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlóq""},{""name"":""participle"",""type"":""verb"",""word"":""blóqn""},{""name"":""past"",""type"":""verb"",""word"":""blóqiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟùʔ,,2025-07-26 15:55:32.733+00,,1745767579287,,[],,[],,[],,{},,,
1754061484012,1750032179135,blótch,,,,,"[""blot out"",""stain with ink"",""delete""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlótch""},{""name"":""participle"",""type"":""verb"",""word"":""blótchn""},{""name"":""past"",""type"":""verb"",""word"":""blótchiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟùt͡ʃ,,2025-08-01 15:18:04.012+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754061556314,1750032179135,blóqng,"[""young coal fish""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟúʔnˌ̀,,2025-08-01 15:19:16.314+00,,1745767579287,,[],,[],,[],,{},,,
1754061600231,1750032179135,blóqschíq,"[""blotting paper""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""blóqschíqs""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟúʔʃìʔ,,2025-08-01 15:20:00.231+00,,1745767579287,,[],,[],,[],,{},,,
1754061698754,1750032179135,blóbh,"[""bag of the honey bee""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""blóps""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟúβ,,2025-08-01 15:21:38.754+00,,1745767579287,,[],,[],,[],,{},,,
1754061724241,1750032179135,blóch,"[""bargain""]",,,,"[""plan"",""bargain""]",,,,,,,[],[],[],[],[],[],[],[],word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""blócs""}]","[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlóch""},{""name"":""participle"",""type"":""verb"",""word"":""blóqng""},{""name"":""past"",""type"":""verb"",""word"":""blóchiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟúx,[],2025-08-01 15:22:04.241+00,2025-08-01 15:22:49.612+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754061798485,1750032179135,blóch,"[""codfish""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""blócs""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟúx,,2025-08-01 15:23:18.485+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754061835654,1750032179135,blóñch,"[""steed""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""blóñcs""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟṹx,,2025-08-01 15:23:55.654+00,,1745767579287,,[],,[],,[],,{},,,
1754062420508,1750032179135,bluf,"[""credulous person"",""gullible person""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟʌ́f,,2025-08-01 15:33:40.508+00,,1745767579287,,[],,[],,[],,{},,,
1754062444020,1750032179135,blufre,"[""thin porridge"",""phlegm""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟʌ́frèː,,2025-08-01 15:34:04.02+00,,1745767579287,,[],,[],,[],,{},,,
1754062480990,1750032179135,bluid,"[""blood""]",,,,"[""bleed""]",,,,,,,,,,,,,,,word,,,"[{""name"":""genitive"",""type"":""noun"",""word"":""bluits""}]","[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhluid""},{""name"":""participle"",""type"":""verb"",""word"":""bluidn""},{""name"":""past"",""type"":""verb"",""word"":""bluidiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɘ́d,,2025-08-01 15:34:40.99+00,,1745767579287,,[],,[],,[],,{},,,
1754062512118,1750032179135,bluide,,,,,,"[""bloody"",""gory""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɘ́dèː,,2025-08-01 15:35:12.118+00,,1745767579287,,"[{""tag"":""Derived"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754063036517,1750032179135,bluidechlagh,"[""blood clot""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bluidechlacs""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɘ́dèːxʟaʝ,,2025-08-01 15:43:56.517+00,,1745767579287,,[],,[],,[],,{},,,
1754063104812,1750032179135,bluidefngurs,"[""foxglove""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɘ́dèːfŋ̩ʌrʂ,,2025-08-01 15:45:04.812+00,,1745767579287,,[],,[],,[],,{},,,
1754063262521,1750032179135,bluidephudn,"[""black pudding""]",,,,,,,,,,,[],[],[],[],[],[],[],[],word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɘ́dèːɸʌdn̩,[],2025-08-01 15:47:42.521+00,2025-08-01 15:48:42.216+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754063297862,1750032179135,bluitscheq,"[""bloodshot""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɘ́tʃèʔ,,2025-08-01 15:48:17.862+00,,1745767579287,,[],,[],,[],,{},,,
1754063322344,1750032179135,bluitspudn,,,,,,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,bʟɘ́dèːɸʌdn̩,,2025-08-01 15:48:42.216+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]","{""word"":""bluidephudn"",""word_id"":1754063262521}",,,,,,,,
1754063373319,1750032179135,blurq,"[""squally gust"",""gust of wind with rain""]",,,,"[""cry""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlurq""},{""name"":""participle"",""type"":""verb"",""word"":""blurqn""},{""name"":""past"",""type"":""verb"",""word"":""blurqiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟʌ́rʔ,,2025-08-01 15:49:33.319+00,,1745767579287,,[],,[],,[],,{},,,
1754063416933,1750032179135,blusch,,,,,"[""blister""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlusch""},{""name"":""participle"",""type"":""verb"",""word"":""bluschn""},{""name"":""past"",""type"":""verb"",""word"":""bluschiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟʌ̀ʃ,,2025-08-01 15:50:16.933+00,,1745767579287,,[],,[],,[],,{},,,
1754063887983,1750032179135,blúam,"[""bloom"",""flower""]",,,,"[""bloom"",""flourish""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlúam""},{""name"":""participle"",""type"":""verb"",""word"":""blúamn""},{""name"":""past"",""type"":""verb"",""word"":""blúamd""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɵ́ɵ̀ə̆m̩,,2025-08-01 15:58:07.983+00,,1745767579287,,[],,[],,[],,{},,,
1754064039124,1750032179135,blúqur,"[""gust of wind"",""rumbling noise"",""puff"",""whirl of smoke""]",,,,"[""blurt"",""kick with force"",""make a rumbling noise"",""dilute with water""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhlúqur""},{""name"":""participle"",""type"":""verb"",""word"":""blúqurin""},{""name"":""past"",""type"":""verb"",""word"":""blúqurq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɵ̀ʔʌr,,2025-08-01 16:00:39.124+00,,1745767579287,,[],,[],,[],,{},,,
1754064073894,1750032179135,blúqurq,,,,,,"[""drunk"",""intoxicated"",""inebriated""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bʟɵ́ʔʌ̀rʔ,,2025-08-01 16:01:13.894+00,,1745767579287,,[],,[],,[],,{},,,
1754064107219,1750032179135,bo,"[""(of clothing)"",""bow""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóò,,2025-08-01 16:01:47.219+00,,1745767579287,,[],,[],,[],,{},,,
1754064149103,1750032179135,bo,,,,,"[""bow"",""bend"",""curve"",""arch""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebho""},{""name"":""participle"",""type"":""verb"",""word"":""bon""},{""name"":""past"",""type"":""verb"",""word"":""bon""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bòː,,2025-08-01 16:02:29.103+00,,1745767579287,,[],,[],,[],,{},,,
1754068646607,1750032179135,bo,"[""ball"",""testicle""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóò,,2025-08-01 17:17:26.607+00,,1745767579287,,[],,[],,[],,{},,,
1754068649918,1750032179135,bo,"[""ball"",""testicle""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóò,,2025-08-01 17:17:29.918+00,,1745767579287,,[],,[],,[],,{},,,
1754068682839,1750032179135,bobh,"[""bouquet""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bops""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóβ,,2025-08-01 17:18:02.839+00,,1745767579287,,[],,[],,[],,{},,,
1754068689731,1750032179135,bobh,"[""bouquet""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bops""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóβ,,2025-08-01 17:18:09.731+00,,1745767579287,,[],,[],,[],,{},,,
1754068720633,1750032179135,bobhagh,"[""ballsack"",""nutsack""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bobhacs""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóβàʝ,,2025-08-01 17:18:40.633+00,,1745767579287,,[],,[],,[],,{},,,
1754068770501,1750032179135,bobntiotur,"[""icicle""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóbǹ̩tɜo̯ʔʌr,,2025-08-01 17:19:30.501+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754068801630,1750032179135,boch,"[""beam"",""rafter"",""narrow unploughed strip"",""seat in a boat"",""hen roost""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bocs""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóx,,2025-08-01 17:20:01.63+00,,1745767579287,,[],,[],,[],,{},,,
1754068819339,1750032179135,bod,,,,,,"[""bold""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bód,,2025-08-01 17:20:19.339+00,,1745767579287,,[],,[],,[],,{},,,
1754068831124,1750032179135,bod,,,,,,"[""bald""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bód,,2025-08-01 17:20:31.124+00,,1745767579287,,[],,[],,[],,{},,,
1754068956302,1750032179135,bodrin,"[""cat""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bódrɜ̀ːn̩,,2025-08-01 17:22:36.302+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754068982430,1750032179135,bodrine,,,,,,"[""feline"",""cat-like""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bódrɜ̀neː,,2025-08-01 17:23:02.43+00,,1745767579287,,"[{""tag"":""Derived"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754069755474,1750032179135,bodure,"[""orchid""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bódʌ̀reː,,2025-08-01 17:35:55.474+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754069803497,1750032179135,bofe,"[""small hut used as temporary accommodation by travellers"",""cottage"",""wooden hut""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bofís""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bófèː,,2025-08-01 17:36:43.497+00,,1745767579287,,[],,[],,[],,{},,,
1754069839542,1750032179135,bofn,"[""shebeen"",""unlicensed shop selling alcohol""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bófǹ̩,,2025-08-01 17:37:19.542+00,,1745767579287,,[],,[],,[],,{},,,
1754069898266,1750032179135,bofne,"[""cattle park""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bofnís""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bófǹ̩eː,,2025-08-01 17:38:18.266+00,,1745767579287,,[],,[],,[],,{},,,
1754069975532,1750032179135,boh,,,,,,"[""bad-tasting"",""seedy"",""sheepish""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóχ,,2025-08-01 17:39:35.532+00,,1745767579287,,[],,[],,[],,{},,,
1754069995235,1750032179135,boh,"[""ice affected by thaw"",""not slippery ice"",""rotten snow"",""snow that has melted and refrozen""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóχ,,2025-08-01 17:39:55.235+00,,1745767579287,,[],,[],,[],,{},,,
1754070075985,1750032179135,bohaar,"[""pubic hair"",""pube"",""vulgar term for a tiny non-specific small measurement""]",,,,,,"[""a little bit"",""by a smidge""]",,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóhàə̆r,,2025-08-01 17:41:15.985+00,,1745767579287,,[],,[],,[],,{},,,
1754070266414,1750032179135,bohhoñ,"[""old shoe"",""odd thing"",""clumsy person""]",,,,"[""distort"",""disfigure"",""warp""]",,,,,,,[],[],[],[],[],[],[],[],word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhohhoñ""},{""name"":""participle"",""type"":""verb"",""word"":""bohln""},{""name"":""past"",""type"":""verb"",""word"":""bohhoñq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóχõ̀,[],2025-08-01 17:44:26.414+00,2025-08-01 17:45:53.805+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754070410732,1750032179135,bohhoñq,,,,,,"[""distorted"",""misshapen"",""disfigured""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóχõ̀ʔ,,2025-08-01 17:46:50.732+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754070473620,1750032179135,bon,,,,,,"[""borrowed"",""loaned""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóòn̩,,2025-08-01 17:47:53.62+00,,1745767579287,,[],,[],,[],,{},,,
1754070586412,1750032179135,bonara,"[""(of archery)"",""bow"",""bow and arrow""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bón̩àːə̆raː,,2025-08-01 17:49:46.412+00,,1745767579287,,[],,[],,[],,{},,,
1754070855058,1750032179135,bonéle,"[""farewell drink""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bonélís""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bónɪ̀ʟeː,,2025-08-01 17:54:15.058+00,,1745767579287,,[],,[],,[],,{},,,
1754070901441,1750032179135,boodn,,,,,"[""swell up""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhoodn""},{""name"":""participle"",""type"":""verb"",""word"":""boodnin""},{""name"":""past"",""type"":""verb"",""word"":""boodnq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bóu̯dn̩̏,,2025-08-01 17:55:01.441+00,,1745767579287,,[],,[],,[],,{},,,
1754070929294,1750032179135,bos,"[""void"",""hollow""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bós,,2025-08-01 17:55:29.294+00,,1745767579287,,[],,[],,[],,{},,,
1754070982859,1750032179135,maqnganen,"[""restoration"",""recreation""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],máʔŋ̩̀aneːn̩,,2025-08-01 17:56:22.859+00,,1745767579287,,"[{""tag"":""Derived"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754071022993,1750032179135,mach,,,,,"[""make"",""create""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qemach""},{""name"":""participle"",""type"":""verb"",""word"":""maqng""},{""name"":""past"",""type"":""verb"",""word"":""machiq""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],màç,,2025-08-01 17:57:02.993+00,,1745767579287,,[],,[],,[],,{},,,
1754072149444,1750032179135,héarqgled,,,,,,"[""delightful""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],hɪ́ɪ̀ə̆rʔgʟed,,2025-08-01 18:15:49.444+00,,1745767579287,,[],,[],,[],,{},,,
1754072166774,1750032179135,héarq,"[""heart""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],hɪ́ɪ̀ə̆rʔ,,2025-08-01 18:16:06.774+00,,1745767579287,,"[{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754072190063,1750032179135,gled,,,,,,"[""glad"",""pleased""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],gʟéd,,2025-08-01 18:16:30.063+00,,1745767579287,,[],,[],,[],,{},,,
1754072423347,1750032179135,brýdnón,"[""enamoured""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],brɘ́ɵ̯dǹ̩uːn̩,,2025-08-01 18:20:23.347+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Derived"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754072518971,1750032179135,brýdn,,,,,,"[""devoted"",""fond"",""enamoured""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],brɘ́ɵ̯dǹ̩,,2025-08-01 18:21:58.971+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,{},,,
1754072573963,1750032179135,ón,,,,,,,,,,,,,,,,,,,,word,"[""on"",""onto""]",,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],uːn̩,,2025-08-01 18:22:53.963+00,,1745767579287,,[],,[],,[],,{},,,
